complaint_id,date,district,category,text,sentiment,resolution_days,smart_platform_used
C019843,2023-12-07,서초구,교통,서초구 심야 버스 노선 증편을 건의합니다.,긍정,3,1
C019844,2023-12-07,마포구,환경,교대역 가로수 관리가 미흡합니다. 정기 점검 부탁드립니다.,중립,4,0
C019845,2023-12-07,강남구,교통,강남구 심야 버스 노선 증편을 건의합니다.,중립,3,1
C019846,2023-12-07,강북구,교통,강북구 지역 교통체증이 심각합니다. 신호 체계 개선이 필요합니다.,중립,2,1
C019847,2023-12-07,송파구,기타,서초동 체육시설 이용료 할인 제도를 도입해주세요.,중립,2,1
C019848,2023-12-07,송파구,환경,송파구 하천 수질 개선이 필요합니다.,중립,6,0
C019849,2023-12-07,강남구,안전,강남구 어린이 보호구역 안전시설을 강화해주세요.,긍정,1,1
C019850,2023-12-07,마포구,환경,마포구 하천 수질 개선이 필요합니다.,긍정,2,1
C019851,2023-12-07,송파구,환경,송파구 미세먼지 저감 정책을 강화해주세요.,중립,4,0
C019852,2023-12-08,강남구,복지,역삼동에 아동 돌봄센터 추가 설치가 필요합니다.,긍정,5,1
C019853,2023-12-08,서초구,환경,서초구 서초동 쓰레기 불법 투기 문제가 심각합니다.,긍정,2,1
C019854,2023-12-08,강남구,환경,신촌동 공원에 쓰레기통이 부족합니다. 추가 설치 부탁드립니다.,긍정,3,1
C019855,2023-12-08,강남구,기타,신촌동 도서관 장서 확충 및 운영시간 연장을 부탁드립니다.,중립,2,1
C019856,2023-12-08,강남구,안전,역삼동 보안등 추가 설치로 골목길 안전을 확보해주세요.,긍정,1,1
C019857,2023-12-08,서초구,기타,신촌동 공공시설 예약 시스템 개선이 필요합니다.,중립,3,0
C019858,2023-12-08,송파구,복지,장애인 편의시설이 상암동에 부족합니다.,긍정,10,0
C019859,2023-12-08,강북구,복지,강북구 청년 일자리 지원 프로그램을 확대해주세요.,중립,6,0
C019860,2023-12-08,강남구,안전,강남구 화재 예방 캠페인을 정기적으로 실시해주세요.,부정,3,0
C019861,2023-12-08,강북구,안전,교대역 보안등 추가 설치로 골목길 안전을 확보해주세요.,부정,2,0
C019862,2023-12-08,강남구,환경,강남구 강남역 쓰레기 불법 투기 문제가 심각합니다.,중립,3,1
C019863,2023-12-08,서초구,안전,서초구 어린이 보호구역 안전시설을 강화해주세요.,중립,1,1
C019864,2023-12-08,강북구,환경,청담동 가로수 관리가 미흡합니다. 정기 점검 부탁드립니다.,긍정,2,1
C019865,2023-12-08,강북구,환경,강북구 대기오염 측정소 데이터를 실시간으로 공개해주세요.,긍정,3,1
C019866,2023-12-08,강남구,복지,역삼동 다문화가정 지원 센터 운영 시간을 연장해주세요.,중립,7,1
C019867,2023-12-08,강북구,안전,청담동 가로등이 어두워 야간 통행이 불안합니다.,중립,2,0
C019868,2023-12-08,송파구,기타,교대역 공공시설 예약 시스템 개선이 필요합니다.,중립,5,0
C019869,2023-12-08,서초구,교통,서초구 심야 버스 노선 증편을 건의합니다.,중립,5,0
C019870,2023-12-08,강북구,복지,잠실동 다문화가정 지원 센터 운영 시간을 연장해주세요.,중립,8,1
C019871,2023-12-08,송파구,교통,송파구 지역 교통체증이 심각합니다. 신호 체계 개선이 필요합니다.,중립,6,0
C019872,2023-12-08,서초구,안전,잠실동 지진 대비 시설 점검이 필요합니다.,중립,1,1
C019873,2023-12-08,서초구,환경,서초구 청담동 쓰레기 불법 투기 문제가 심각합니다.,중립,7,0
C019874,2023-12-08,송파구,교통,송파구 지역 교통체증이 심각합니다. 신호 체계 개선이 필요합니다.,중립,8,0
C019875,2023-12-09,마포구,환경,서초동 소음공해로 인한 피해가 큽니다. 조치 바랍니다.,중립,6,0
C019876,2023-12-09,송파구,환경,송파구 대기오염 측정소 데이터를 실시간으로 공개해주세요.,부정,6,0
C019877,2023-12-09,서초구,기타,신촌동 체육시설 이용료 할인 제도를 도입해주세요.,중립,3,1
C019878,2023-12-09,강남구,환경,강남구 미세먼지 저감 정책을 강화해주세요.,중립,3,1
C019879,2023-12-09,마포구,기타,역삼동에 스마트 도시 서비스를 확대해주세요.,긍정,5,0
C019880,2023-12-09,마포구,환경,마포구 미세먼지 저감 정책을 강화해주세요.,중립,4,0
C019881,2023-12-09,서초구,복지,서초구 청년 일자리 지원 프로그램을 확대해주세요.,긍정,5,1
C019882,2023-12-09,마포구,환경,마포구 하천 수질 개선이 필요합니다.,중립,5,0
C019883,2023-12-09,송파구,환경,송파구 신촌동 쓰레기 불법 투기 문제가 심각합니다.,긍정,4,0
C019884,2023-12-09,강북구,복지,강북구 보육시설 대기 기간이 너무 깁니다. 개선 방안이 필요합니다.,중립,3,1
C019885,2023-12-09,송파구,교통,송파구 지역 교통체증이 심각합니다. 신호 체계 개선이 필요합니다.,긍정,6,0
C019886,2023-12-09,마포구,교통,청담동에 횡단보도 신설이 필요합니다. 안전사고 위험이 큽니다.,긍정,3,1
C019887,2023-12-10,강북구,안전,잠실동 가로등이 어두워 야간 통행이 불안합니다.,중립,1,1
C019888,2023-12-10,마포구,교통,마포구 지역 교통체증이 심각합니다. 신호 체계 개선이 필요합니다.,중립,5,0
C019889,2023-12-10,서초구,안전,서초구 화재 예방 캠페인을 정기적으로 실시해주세요.,중립,1,1
C019890,2023-12-10,강북구,교통,강북구 심야 버스 노선 증편을 건의합니다.,긍정,4,1
C019891,2023-12-10,강남구,교통,강남구 지역 교통체증이 심각합니다. 신호 체계 개선이 필요합니다.,긍정,3,1
C019892,2023-12-10,강남구,복지,장애인 편의시설이 서초동에 부족합니다.,긍정,6,1
C019893,2023-12-10,마포구,안전,마포구 청담동 CCTV 설치로 범죄 예방이 필요합니다.,중립,2,0
C019894,2023-12-10,강남구,복지,잠실동에 아동 돌봄센터 추가 설치가 필요합니다.,긍정,6,1
C019895,2023-12-10,강북구,기타,강북구 교대역에 공공 와이파이 확충을 요청합니다.,중립,4,0
C019896,2023-12-11,송파구,안전,송파구 재난 대피소 위치를 명확히 안내해주세요.,중립,3,0
C019897,2023-12-11,마포구,복지,청담동 다문화가정 지원 센터 운영 시간을 연장해주세요.,중립,5,1
C019898,2023-12-11,강북구,기타,교대역 도서관 장서 확충 및 운영시간 연장을 부탁드립니다.,긍정,2,1
C019899,2023-12-11,강북구,기타,청담동 공공시설 예약 시스템 개선이 필요합니다.,부정,3,1
C019900,2023-12-11,서초구,환경,교대역 가로수 관리가 미흡합니다. 정기 점검 부탁드립니다.,긍정,4,0
C019901,2023-12-11,서초구,안전,서초구 어린이 보호구역 안전시설을 강화해주세요.,중립,3,0
C019902,2023-12-11,송파구,교통,잠실동에 횡단보도 신설이 필요합니다. 안전사고 위험이 큽니다.,긍정,8,0
C019903,2023-12-11,마포구,환경,마포구 하천 수질 개선이 필요합니다.,부정,4,0
C019904,2023-12-11,서초구,안전,서초구 어린이 보호구역 안전시설을 강화해주세요.,중립,1,0
C019905,2023-12-11,강북구,안전,상암동 가로등이 어두워 야간 통행이 불안합니다.,긍정,1,1
C019906,2023-12-11,마포구,교통,마포구 지역 교통체증이 심각합니다. 신호 체계 개선이 필요합니다.,긍정,4,1
C019907,2023-12-11,서초구,환경,서초동 재활용 분리수거함이 항상 가득 차 있습니다.,긍정,3,1
C019908,2023-12-11,강북구,복지,장애인 편의시설이 역삼동에 부족합니다.,긍정,5,1
C019909,2023-12-11,송파구,기타,청담동에 스마트 도시 서비스를 확대해주세요.,중립,4,0
C019910,2023-12-11,송파구,교통,출퇴근 시간대 송파구 서초동 버스 배차 간격이 너무 깁니다.,중립,3,1
C019911,2023-12-11,송파구,안전,청담동 보안등 추가 설치로 골목길 안전을 확보해주세요.,부정,3,0
C019912,2023-12-11,서초구,복지,서초구 기초생활수급자 지원 절차를 간소화해주세요.,중립,7,1
C019913,2023-12-11,송파구,안전,송파구 화재 예방 캠페인을 정기적으로 실시해주세요.,부정,3,0
C019914,2023-12-11,강북구,복지,강북구 기초생활수급자 지원 절차를 간소화해주세요.,긍정,4,1
C019915,2023-12-11,송파구,환경,강남역 재활용 분리수거함이 항상 가득 차 있습니다.,중립,6,0
C019916,2023-12-11,송파구,복지,역삼동 경로당 시설 개선을 요청드립니다.,긍정,8,0
C019917,2023-12-11,마포구,교통,마포구 심야 버스 노선 증편을 건의합니다.,긍정,7,0
C019918,2023-12-12,서초구,안전,서초구 어린이 보호구역 안전시설을 강화해주세요.,긍정,1,1
C019919,2023-12-12,강북구,기타,강북구 지역 축제 개최를 건의합니다.,긍정,2,1
C019920,2023-12-12,마포구,기타,마포구 주민센터 주차 공간이 부족합니다.,중립,4,0
C019921,2023-12-12,마포구,복지,마포구 보육시설 대기 기간이 너무 깁니다. 개선 방안이 필요합니다.,중립,12,0
C019922,2023-12-12,강북구,환경,신촌동 공원에 쓰레기통이 부족합니다. 추가 설치 부탁드립니다.,중립,2,1
C019923,2023-12-12,송파구,안전,서초동 보안등 추가 설치로 골목길 안전을 확보해주세요.,부정,2,0
C019924,2023-12-12,서초구,복지,장애인 편의시설이 잠실동에 부족합니다.,부정,7,1
C019925,2023-12-12,강남구,안전,서초동 지진 대비 시설 점검이 필요합니다.,긍정,1,1
C019926,2023-12-12,강북구,기타,강북구 주민센터 주차 공간이 부족합니다.,중립,2,1
C019927,2023-12-12,강북구,기타,교대역에 스마트 도시 서비스를 확대해주세요.,중립,1,1
C019928,2023-12-12,강북구,복지,잠실동에 아동 돌봄센터 추가 설치가 필요합니다.,긍정,6,1
C019929,2023-12-12,마포구,복지,마포구 보육시설 대기 기간이 너무 깁니다. 개선 방안이 필요합니다.,긍정,11,0
C019930,2023-12-12,송파구,복지,역삼동 다문화가정 지원 센터 운영 시간을 연장해주세요.,중립,12,0
C019931,2023-12-12,마포구,안전,강남역에 비상벨 설치를 건의합니다.,부정,2,0
C019932,2023-12-12,송파구,기타,송파구 주민센터 주차 공간이 부족합니다.,부정,3,1
C019933,2023-12-12,서초구,기타,강남역 체육시설 이용료 할인 제도를 도입해주세요.,긍정,3,1
C019934,2023-12-12,강남구,환경,상암동 공원에 쓰레기통이 부족합니다. 추가 설치 부탁드립니다.,긍정,3,1
C019935,2023-12-12,강북구,기타,교대역 공공시설 예약 시스템 개선이 필요합니다.,긍정,2,1
C019936,2023-12-12,서초구,기타,서초구 잠실동에 공공 와이파이 확충을 요청합니다.,부정,4,0
C019937,2023-12-12,송파구,환경,청담동 가로수 관리가 미흡합니다. 정기 점검 부탁드립니다.,긍정,5,0
C019938,2023-12-12,강남구,환경,강남구 하천 수질 개선이 필요합니다.,긍정,3,1
C019939,2023-12-12,송파구,기타,교대역 공공시설 예약 시스템 개선이 필요합니다.,부정,2,0
C019940,2023-12-13,마포구,복지,마포구에 거주하는 독거노인입니다. 복지 서비스 신청 방법을 알려주세요.,긍정,6,0
C019941,2023-12-13,송파구,안전,송파구 어린이 보호구역 안전시설을 강화해주세요.,중립,1,1
C019942,2023-12-13,송파구,환경,강남역 재활용 분리수거함이 항상 가득 차 있습니다.,중립,5,0
C019943,2023-12-13,송파구,안전,송파구 서초동 CCTV 설치로 범죄 예방이 필요합니다.,부정,2,0
C019944,2023-12-13,서초구,기타,서초구 주민센터 주차 공간이 부족합니다.,중립,2,1
C019945,2023-12-13,강남구,복지,잠실동 경로당 시설 개선을 요청드립니다.,긍정,7,1
C019946,2023-12-13,송파구,기타,송파구 신촌동에 공공 와이파이 확충을 요청합니다.,중립,5,0
C019947,2023-12-13,강남구,교통,강남구 지역 교통체증이 심각합니다. 신호 체계 개선이 필요합니다.,부정,4,1
C019948,2023-12-13,송파구,기타,서초동에 스마트 도시 서비스를 확대해주세요.,중립,4,0
C019949,2023-12-13,송파구,복지,송파구 청년 일자리 지원 프로그램을 확대해주세요.,긍정,6,0
C019950,2023-12-13,마포구,기타,역삼동 도서관 장서 확충 및 운영시간 연장을 부탁드립니다.,중립,5,0
C019951,2023-12-13,서초구,교통,출퇴근 시간대 서초구 서초동 버스 배차 간격이 너무 깁니다.,긍정,3,1
C019952,2023-12-13,강남구,기타,역삼동에 스마트 도시 서비스를 확대해주세요.,긍정,3,1
C019953,2023-12-13,마포구,교통,마포구 스쿨존 과속 단속 카메라 설치를 요청합니다.,중립,3,1
C019954,2023-12-13,강북구,안전,교대역 보안등 추가 설치로 골목길 안전을 확보해주세요.,중립,1,1
C019955,2023-12-13,서초구,안전,서초구 재난 대피소 위치를 명확히 안내해주세요.,부정,2,0
C019956,2023-12-13,서초구,교통,서초구 스쿨존 과속 단속 카메라 설치를 요청합니다.,긍정,4,1
C019957,2023-12-13,마포구,교통,강남역에 횡단보도 신설이 필요합니다. 안전사고 위험이 큽니다.,긍정,2,1
C019958,2023-12-13,송파구,복지,잠실동에 아동 돌봄센터 추가 설치가 필요합니다.,부정,9,0
C019959,2023-12-14,송파구,교통,송파구 잠실동에 신호등이 고장났습니다. 빠른 수리 부탁드립니다.,중립,8,0
C019960,2023-12-14,서초구,기타,청담동에 스마트 도시 서비스를 확대해주세요.,긍정,2,1
C019961,2023-12-14,서초구,복지,서초구 기초생활수급자 지원 절차를 간소화해주세요.,중립,10,0
C019962,2023-12-14,강북구,교통,강북구 스쿨존 과속 단속 카메라 설치를 요청합니다.,중립,5,1
C019963,2023-12-14,송파구,복지,송파구에 거주하는 독거노인입니다. 복지 서비스 신청 방법을 알려주세요.,부정,9,0
C019964,2023-12-14,송파구,기타,송파구 문화센터 프로그램을 다양화해주세요.,부정,6,0
C019965,2023-12-14,강북구,복지,강남역 다문화가정 지원 센터 운영 시간을 연장해주세요.,긍정,4,1
C019966,2023-12-14,강북구,기타,강북구 청담동에 공공 와이파이 확충을 요청합니다.,긍정,3,1
C019967,2023-12-14,마포구,기타,잠실동 도서관 장서 확충 및 운영시간 연장을 부탁드립니다.,부정,6,0
C019968,2023-12-14,송파구,기타,교대역 체육시설 이용료 할인 제도를 도입해주세요.,중립,5,0
C019969,2023-12-14,마포구,복지,역삼동 다문화가정 지원 센터 운영 시간을 연장해주세요.,부정,9,0
C019970,2023-12-14,마포구,안전,역삼동 보안등 추가 설치로 골목길 안전을 확보해주세요.,중립,1,1
